Food	Module	Correlation	Pvalue	fdr_pval	Significance
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00300  Putrescine transport system	0.178769818819281	0.327601569594643	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00302  2-Aminoethylphosphonate transport system	-0.134746007377739	0.462171730374781	0.96330368595129	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; ABC-2 type and other transport systems; M00315  Uncharacterized ABC transport system	-0.198769186552073	0.275448828491138	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00316  Manganese transport system	-0.198962399506847	0.274972857698621	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00318  Iron/zinc/copper transport system	-0.136889810172337	0.455012579846807	0.96330368595129	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00321  Bicarbonate transport system	-0.40513862454775	0.0214337015131411	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Peptide and nickel transport system; M00324  Dipeptide transport system	-0.186442305240759	0.306918434400318	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Bacterial secretion system; M00332  Type III secretion system	0.0706390482095021	0.700847207779871	0.987486454196031	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Bacterial secretion system; M00334  Type VI secretion system	0.174549359831741	0.339336058840077	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Genetic information processing; Proteasome; M00342  Bacterial proteasome	-0.201069338200952	0.269817113151547	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Pathway module; Energy metabolism; Methane metabolism; M00347  Methanogenesis, formate => methane	-0.16853063740908	0.356506595639193	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Pathway module; Energy metabolism; Methane metabolism; M00378  F420 biosynthesis	-0.28497200724085	0.113903524773973	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00435  Taurine transport system	-0.011039946240142	0.952180808695842	0.998267785095912	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00436  Sulfonate transport system	-0.348516324863598	0.0506008352802946	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Peptide and nickel transport system; M00440  Nickel transport system	-0.19116499996672	0.294605053990952	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00442  Putative hydroxymethylpyrimidine transport system	-0.0974657020849703	0.595640798003645	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00445  EnvZ-OmpR (osmotic stress response) two-component regulatory system	0.0419379644468577	0.819725273454784	0.995326043084284	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00447  CpxA-CpxR (envelope stress response) two-component regulatory system	0.0139381527700397	0.939647697308365	0.996007943773641	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00448  CssS-CssR (secretion stress response) two-component regulatory system	-0.31681072917197	0.0772823383175905	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00449  CreC-CreB (phosphate regulation) two-component regulatory system	-0.151322764761568	0.408390027655709	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00450  BaeS-BaeR (envelope stress response) two-component regulatory system	-0.229074354824027	0.207260590744435	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00452  CusS-CusR (copper tolerance) two-component regulatory system	0.177214076092519	0.331897698850491	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00455  TorS-TorR (trimethylamine N-oxide respiration) two-component regulatory system	0.117023335402945	0.523575414450451	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00461  MtrB-MtrA (osmotic stress response) two-component regulatory system	-0.267058745090447	0.139516004904929	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00462  PrrB-PrrA (intracellular multiplication) two-component regulatory system	0.109694077896658	0.550077915873304	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00467  SasA-RpaAB (circadian timing mediating) two-component regulatory system	0.166887366496566	0.361283302778642	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00468  SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	-0.240608238232596	0.184667686927228	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00471  NarX-NarL (nitrate respiration) two-component regulatory system	0.148161603075702	0.41836340473725	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00473  UhpB-UhpA (hexose phosphates uptake) two-component regulatory system	0.193018714723864	0.289859039796467	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00476  ComP-ComA (competence) two-component regulatory system	-0.231478537474633	0.202401266181266	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00478  DegS-DegU (multicellular behavior control) two-component regulatory system	-0.372159271963446	0.0359492693894961	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00479  DesK-DesR (membrane lipid fluidity regulation) two-component regulatory system	-0.299129536559635	0.0962849216009961	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00480  VraS-VraR (cell-wall peptidoglycan synthesis) two-component regulatory system	-0.265373694278765	0.142125524024759	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00481  LiaS-LiaR (cell wall stress response) two-component regulatory system	0.035753730365483	0.845965505988755	0.995326043084284	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00485  KinABCDE-Spo0FA (sporulation control) two-component regulatory system	-0.363147502619791	0.0410646202417039	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00492  LytS-LytR (autolysis and cell wall metabolism) two-component regulatory system	-0.321898445741277	0.0723914470161144	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00494  NatK-NatR (sodium extrusion) two-component regulatory system	-0.354313887791075	0.0466311340035083	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00502  GlrK-GlrR (amino sugar metabolism) two-component regulatory system	0.188587600484058	0.301285539155189	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00504  DctB-DctD (C4-dicarboxylate transport) two-component regulatory system	0.148046796850492	0.41872815585498	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00505  KinB-AlgB (alginate production) two-component regulatory system	0.122174236324122	0.505329750821223	0.982191453954723	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00506  CheA-CheYBV (chemotaxis) two-component regulatory system	-0.246552772859687	0.173724975796986	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00514  TtrS-TtrR (tetrathionate respiration) two-component regulatory system	-0.13505210293099	0.461145900071662	0.96330368595129	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Functional set; Environmental information processing; Two-component regulatory system; M00519  YesM-YesN two-component regulatory system	-0.294152175625566	0.102225898848846	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Pathway module; Energy metabolism; Nitrogen metabolism; M00529  Denitrification, nitrate => nitrogen	-0.0122728597877055	0.946847608066072	0.998034165528399	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Pathway module; Energy metabolism; Nitrogen metabolism; M00531  Assimilatory nitrate reduction, nitrate => ammonia	-0.0471889482221779	0.79759314873672	0.995326043084284	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Signature module; Gene set; Pathogenicity; M00542  EHEC/EPEC pathogenicity signature, T3SS and effectors	0.0758671290433832	0.679833693924239	0.987486454196031	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Pathway module; Nucleotide and amino acid metabolism; Aromatic amino acid metabolism; M00545  Trans-cinnamate degradation, trans-cinnamate => 2-oxopent-4-enoate + fumarate	-0.197611312586573	0.27831236794895	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Signature module; Gene set; Pathogenicity; M00564  Helicobacter pylori pathogenicity signature, cagA pathogenicity island	-0.27335823318979	0.130070097644403	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Structural complex; Environmental information processing; Peptide and nickel transport system; M00566  Dipeptide transport system, Firmicutes	-0.313929473159642	0.0801632265693185	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Pathway module; Secondary metabolism; Aromatics degradation; M00568  Catechol ortho-cleavage, catechol => 3-oxoadipate	-0.217689850020553	0.23135936102672	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	Pathway module; Secondary metabolism; Aromatics degradation; M00569  Catechol meta-cleavage, catechol => pyruvate + acetaldehyde	0.185762621559362	0.308716792812947	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Nucleotide and amino acid metabolism; Lysine metabolism; M00030  Lysine biosynthesis, 2-oxoglutarate => 2-aminoadipate => lysine	0.00604994875124715	0.973784402759184	0.998267785095912	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Nucleotide and amino acid metabolism; Lysine metabolism; M00032  Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	-0.0396351467527248	0.829475534691411	0.995326043084284	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Nucleotide and amino acid metabolism; Aromatic amino acid metabolism; M00038  Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	0.0739010509585888	0.687709414581297	0.987486454196031	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Nucleotide and amino acid metabolism; Aromatic amino acid metabolism; M00040  Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	0.0550001540457061	0.764958601938403	0.989156686015277	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Carbohydrate and lipid metabolism; Lipopolysaccharide metabolism; M00064  ADP-L-glycero-D-manno-heptose biosynthesis	-0.114513364136295	0.532580963781568	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Carbohydrate and lipid metabolism; Fatty acid metabolism; M00087  beta-Oxidation	0.0604072072691541	0.742594551879265	0.989156686015277	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Carbohydrate and lipid metabolism; Fatty acid metabolism; M00088  Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	0.328089197810318	0.0667683831858794	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Nucleotide and amino acid metabolism; Polyamine biosynthesis; M00134  Polyamine biosynthesis, arginine => ornithine => putrescine	-0.315691385342495	0.0783918776223758	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Nucleotide and amino acid metabolism; Polyamine biosynthesis; M00136  GABA biosynthesis, prokaryotes, putrescine => GABA	0.0942072416855814	0.608051285951919	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Energy metabolism; ATP synthesis; M00149  Succinate dehydrogenase, prokaryotes	-0.169922045179018	0.352491695478052	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Pathway module; Energy metabolism; Carbon fixation; M00170  C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	-0.122233155878123	0.5051228996979	0.982191453954723	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00185  Sulfate transport system	0.0129907910394597	0.943743087108552	0.997390612476612	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00188  NitT/TauT family transport system	0.219384708757044	0.227657028665708	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00189  Molybdate transport system	0.133297579425928	0.467042254007682	0.96330368595129	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00190  Iron(III) transport system	0.285921342516709	0.112651697406358	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00198  Putative sn-glycerol-phosphate transport system	-0.0443214594307121	0.809661215503886	0.995326043084284	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00209  Osmoprotectant transport system	0.0735039461300276	0.689304080546342	0.987486454196031	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00211  Putative ABC transport system	-0.113688968198817	0.535554960429084	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00215  D-Xylose transport system	0.0991725413388982	0.589184056334846	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00217  D-Allose transport system	0.147072370292574	0.421831150438609	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00219  AI-2 transport system	0.234838329281465	0.195743310199125	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Phosphate and amino acid transport system; M00223  Phosphonate transport system	0.254804907305552	0.159308168875949	0.962009294139365	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Phosphate and amino acid transport system; M00227  Glutamine transport system	-0.0987918850137146	0.590621370228238	0.984040744531663	
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	Structural complex; Environmental information processing; Phosphate and amino acid transport system; M00228  Putative glutamine transport system	0.0387207636395612	0.833354093698643	0.995326043084284	
