MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
K01759	12063.2666666667	34649.8333333333	7821.73333333333	1893.92307692308	10515.7142857143	22954.6875	3974.5	3604.4375	29415.2857142857	15752.25	4895.6875	17206.6	20122.6875	37915.8181818182	13008.5	2122.23529411765	9692.73333333333	40325.8333333333	8647.53333333333	47139.4	7265.29411764706	9378.125	11490.4	14367.0588235294	16884.5	33818.9166666667	16485.8333333333	1450.92857142857	27015	20668	50628.6666666667	2954.41666666667	9163.70588235294	250.785714285714
K01790	23232.9333333333	68647	15049.2	3372	21467.1428571429	46072.3125	8574.75	8436.625	56939.2142857143	31842.25	11546.75	33309.3	39525.4375	72516.6363636364	26194.0714285714	4347.23529411765	15114.0666666667	80027.25	17485.2	91061.2666666667	12912.4705882353	17625.125	22230.1333333333	27431.3529411765	30077.7142857143	66224.5833333333	37478.3333333333	3606.35714285714	53394.8571428571	39484.7058823529	102065.5	7394.08333333333	18184.2941176471	481.571428571429
K01990	95742.0666666667	125056.666666667	70645.8666666667	135542	123465.428571429	94479	60742.375	41691.625	176714.428571429	77022.3125	52069.375	102741.5	86922.9375	202514.727272727	62405.0714285714	13528.1764705882	118604	180661.25	60049.6	190946.2	60154.5882352941	46383.875	91616.8666666667	85819.1764705882	100211.857142857	290825.75	252889.333333333	53282.7142857143	115170.357142857	118861.588235294	229158.916666667	53462.0833333333	106276	39507.5714285714
K02033	11235.8	3660.25	4946	1130.61538461538	19713.4285714286	4672.75	2519	4413.625	2959.35714285714	5267.375	5305.125	3434.3	2848.3125	8312.54545454545	17143.4285714286	864.823529411765	1596.46666666667	1906.41666666667	3892.06666666667	2433.46666666667	2172.05882352941	3620.5	2293	18466.0588235294	9529.64285714286	10826.3333333333	24906.8333333333	3215.35714285714	6952.71428571429	1877.82352941176	4369.58333333333	23576.1666666667	1853.94117647059	241.5
K02035	5228.2	6170	7572.66666666667	8965.30769230769	11174	5516.0625	5371.375	6015.5	5800.5	6414.9375	6843.625	6298.3	4699.25	8505.72727272727	4763.71428571429	783.647058823529	6654.8	3134.08333333333	4703.2	3778.86666666667	3254.82352941176	1374.25	5083.06666666667	5835.64705882353	14031.5	18669.75	20799.1666666667	6131.71428571429	9562.85714285714	4568.58823529412	8646.33333333333	6585.41666666667	6445.41176470588	2482.78571428571
K02274	0.6	1.66666666666667	1.2	3.61538461538462	4.57142857142857	1.5	0.375	0.875	3.92857142857143	1.5625	0.875	3.2	10.75	2	1.85714285714286	2.82352941176471	0.2	4.5	1.93333333333333	1.66666666666667	2.82352941176471	0.25	0.533333333333333	0.294117647058824	2.28571428571429	1.91666666666667	8.33333333333333	1.42857142857143	3.07142857142857	2.17647058823529	1.91666666666667	1.41666666666667	3.41176470588235	1.28571428571429
K02275	0.6	1.83333333333333	1.4	3.53846153846154	3.28571428571429	1.1875	0.25	0.8125	3.71428571428571	0.8125	0.875	2.9	10.25	1.72727272727273	1.85714285714286	2.29411764705882	0.333333333333333	4.83333333333333	1.8	1.2	3.64705882352941	0.3125	0.4	0.470588235294118	2.35714285714286	1.58333333333333	7.66666666666667	1.71428571428571	3.42857142857143	1.29411764705882	1.5	3.16666666666667	5.82352941176471	1.64285714285714
K02276	0.666666666666667	1.33333333333333	0.8	0.615384615384615	6.14285714285714	1.375	0.1875	0.625	2.92857142857143	0.25	0.375	2.3	11.875	1.09090909090909	0.571428571428571	0.294117647058824	0.266666666666667	6.5	1.4	0.4	3.05882352941176	0.0625	0	0.0588235294117647	2.21428571428571	1.16666666666667	4.16666666666667	1.35714285714286	4.35714285714286	0.411764705882353	0.416666666666667	0.583333333333333	4.29411764705882	0.571428571428571
K02301	1.26666666666667	1.5	2.6	4.23076923076923	5.71428571428571	5	0.9375	1	4.28571428571429	1.25	1.0625	5.4	5.5	2	2.14285714285714	2.11764705882353	0.266666666666667	2.5	1.93333333333333	1.66666666666667	2.82352941176471	0.3125	0.733333333333333	0.470588235294118	2.85714285714286	2.83333333333333	11	1.21428571428571	3.14285714285714	2.41176470588235	1.25	12.1666666666667	3.94117647058824	1.28571428571429
K03124	0	0.166666666666667	0	0	0	0	0	0.25	0	0.125	0	6.2	0.1875	0	0	0	0	14.3333333333333	0	20.1333333333333	17	0	0	0	0	0	383.5	0	0.0714285714285714	0	0.416666666666667	1.41666666666667	0	0
K03207	0.533333333333333	0.0833333333333333	0	2.38461538461538	0	0.125	0.5625	0.25	0	0	0.125	1.5	0	0.272727272727273	0.0714285714285714	0.0588235294117647	0	0	0	0	0	0.0625	0	0.0588235294117647	0.214285714285714	0.166666666666667	0	0	0	0	0.0833333333333333	6.91666666666667	0.235294117647059	0
K03496	33501.4666666667	156863.5	22631.2	20077.3846153846	37316.7142857143	78066.5	22403.3125	17428.1875	44256.3571428571	52939	18889.1875	34827.7	70294.5	120372.545454545	60880.9285714286	5727.23529411765	22711	61430.25	20862.8666666667	113124.8	20455.4117647059	13552.5625	37406.4666666667	31355.1764705882	41348.3571428571	87246.25	69304.1666666667	13248.1428571429	95274.9285714286	59113.8235294118	191689.25	19386.4166666667	44515.5294117647	5789.92857142857
K03546	2752.33333333333	2387.16666666667	3107.73333333333	743.538461538462	3189	3534	1039.5	1891.1875	3961.35714285714	3491.0625	2197.4375	1995.6	2006.8125	6445.36363636364	1018.14285714286	386	4798.06666666667	1837.58333333333	3296.33333333333	4757.73333333333	2135.76470588235	1429.4375	2190.06666666667	3118.41176470588	4113.57142857143	4119.91666666667	6887	1262	3623.57142857143	2763.88235294118	1692	3281.08333333333	1348.58823529412	73.4285714285714
K03601	11357.6666666667	31728.25	4580.93333333333	8441.38461538462	15610.4285714286	13712.5	5877.625	3696.9375	5386.85714285714	9241.375	3681.5625	5682.7	13026.4375	24444.3636363636	19943.6428571429	1252	5526.6	5402.5	2888.53333333333	16184.6666666667	3881.88235294118	2643.9375	7948.53333333333	12243.5882352941	7309.5	18654.9166666667	26568.8333333333	4134.71428571429	17817.2142857143	10830.5882352941	35346	12987.8333333333	11215.7058823529	2581.42857142857
K03602	15773.2666666667	8486.08333333333	9142.26666666667	9513.15384615385	20663.1428571429	12936.75	5279.125	5599.6875	30253.7857142857	10942.0625	7798.6875	16134.9	10821.3125	25121.0909090909	12433.2857142857	2198.82352941176	10592.2	37476.9166666667	9353.86666666667	31245.6	6540.23529411765	9836.3125	9571.33333333333	20179.7058823529	12986.8571428571	40618.0833333333	35518.8333333333	4833.78571428571	15251.1428571429	14841.1176470588	26664.25	14821.9166666667	8479.11764705882	2600.28571428571
K03657	12584	10841.9166666667	11364.6666666667	24947.3076923077	20285.5714285714	9125.6875	10779.5	8241.1875	14667.4285714286	9659.6875	9640.4375	9442	7382.375	22498.0909090909	6692.35714285714	1575	20141.4	5653.58333333333	8821.93333333333	9827.2	7632.17647058824	3387.1875	12011.2666666667	9684.70588235294	11871.4285714286	36243.0833333333	43142.8333333333	11023.5	11634.8571428571	12133.4117647059	16156.5	11704.8333333333	16807.5294117647	7256.57142857143
K03724	54.2	46.3333333333333	53.1333333333333	101.461538461538	46.1428571428571	22.875	7	23.6875	34.1428571428571	13.125	24.375	35.4	18.75	121.545454545455	20.6428571428571	13.2352941176471	35.4666666666667	681.833333333333	6.73333333333333	36.1333333333333	26.2941176470588	42.375	8.66666666666667	39.2352941176471	15.2857142857143	744.5	746.333333333333	10.8571428571429	95.6428571428571	57.2941176470588	175.583333333333	30.9166666666667	18.4705882352941	4.78571428571429
K03733	10046.0666666667	32985.9166666667	5730.86666666667	1296.69230769231	8932.71428571429	21211.75	3686.3125	3186.875	26416.6428571429	14086.75	4583.4375	15492.7	18663.6875	33002.3636363636	12484.1428571429	1931.05882352941	5105.33333333333	39147.5	7080.26666666667	43098.7333333333	5339.88235294118	8070.6875	9919.6	12030.2941176471	12219.6428571429	30925.5	14032.6666666667	1090.07142857143	24637.5714285714	18337.1764705882	50138.1666666667	2000.33333333333	8390.29411764706	200
K04483	0	0	0	0	0	0	0	0	0	0	0	0	0.5625	0.181818181818182	0	0.0588235294117647	0	221.833333333333	0.266666666666667	0	0.0588235294117647	0.0625	0	0	0	0	214.166666666667	0	0	0	0	0	0.705882352941177	0
K04763	14296.7333333333	33610	6712.46666666667	8864.30769230769	17108	15407.4375	5979.125	3779.3125	7897.28571428571	10661.25	3687.75	8162.2	14236.8125	30170.1818181818	21437.9285714286	1332.41176470588	9756.53333333333	7243.66666666667	5195.33333333333	20079.3333333333	6059.82352941176	3936.8125	11227.7333333333	15089.0588235294	10606.2857142857	20622.8333333333	26893.1666666667	4103.5	19130.8571428571	13312.5882352941	35466.25	14137.5	11821.5294117647	2627.14285714286
K05521	0.133333333333333	0.0833333333333333	0.466666666666667	0	0	0	0	0	0.285714285714286	0.125	0	0.5	0.125	0.454545454545455	0.0714285714285714	0	0	0.25	0.133333333333333	0.266666666666667	0.0588235294117647	0	0	0	0.214285714285714	0.333333333333333	0.5	0	0.0714285714285714	0	0	0	0.411764705882353	0
K06132	0.0666666666666667	0.0833333333333333	0.533333333333333	1.84615384615385	0	0.125	0.25	0	0.142857142857143	0	0.125	1.5	0	0.363636363636364	0.357142857142857	0.117647058823529	0	0	0.266666666666667	0.0666666666666667	0	0.0625	0	0.0588235294117647	0.0714285714285714	0.166666666666667	1.5	0	0.0714285714285714	0	0.0833333333333333	5.66666666666667	0.117647058823529	0
K06889	16882.7333333333	116678.5	8217.2	1686.53846153846	12768.5714285714	49552.625	10391.875	5464.8125	12436.2142857143	30104.5625	3649.6875	14032.6	46613.3125	76312.3636363636	42396.9285714286	2564.64705882353	9482.8	21068	6186.46666666667	71251.4	14590.1176470588	4538.3125	20858.5333333333	13825.4705882353	28498.5714285714	27529.9166666667	20415.1666666667	2515.71428571429	60744.2142857143	35785.7647058823	133450.666666667	7745.83333333333	24326.7058823529	969.857142857143
K06915	8050.53333333333	5896.66666666667	6632.66666666667	1460.92307692308	8997.71428571429	12166.8125	2438.3125	4276.375	26415	9990	6491.875	13605.1	8953.8125	18499.3636363636	3230.28571428571	1652.82352941176	5537.6	36602.8333333333	8600.6	29947.3333333333	4348.29411764706	7822.25	6515.66666666667	11106.7647058824	9939.64285714286	28597.9166666667	16529	2076.85714285714	13113.5714285714	11742.7058823529	22289.4166666667	4318.75	3420.58823529412	139.571428571429
K06921	15687.2	38219.0833333333	10624.8666666667	24751.9230769231	19235.8571428571	17769.8125	11255.0625	5693.125	16261.9285714286	13052.8125	5704.3125	11857.5	17260.3125	40071.3636363636	15486.9285714286	1771.35294117647	23475.5333333333	9269.66666666667	6931.13333333333	26007.5333333333	10020.4117647059	4626.4375	16015.0666666667	11412.2352941176	16257.9285714286	38752	38616.5	8861.78571428571	22468	20404.4705882353	42675.1666666667	7686.08333333333	21520.0588235294	7326
K06978	2904.53333333333	28427.8333333333	1082.26666666667	187	2375.71428571429	11162.6875	2291.6875	930.25	954.785714285714	6448.5	486.3125	2955.5	10839.75	16330.7272727273	10410.1428571429	510.411764705882	188.4	3730.25	389.6	14172.2	1502.58823529412	513.8125	4287.46666666667	2371.64705882353	4810.92857142857	5428.66666666667	3020	414.571428571429	14276.1428571429	7300.82352941176	29747.6666666667	163	5618.76470588235	99.6428571428571
K07011	8613.93333333333	6024.83333333333	6490.73333333333	8828.46153846154	7603.42857142857	5206.25	3003.25	1516.4375	11313.4285714286	4805.375	1216.0625	5801.7	4544.5625	18315.5454545455	2177.78571428571	714.117647058824	17594.4	4007.66666666667	5000.06666666667	12722	6872	4099.8125	6934	7230.11764705882	10751.9285714286	14372.75	14976	2592.07142857143	5485.85714285714	9310.41176470588	4001.41666666667	3649.83333333333	6511.05882352941	2494.5
K07052	20720.3333333333	68314.6666666667	13315.8	32977.3076923077	26619.8571428571	29876	16878.4375	8953.25	20071.7142857143	20610.0625	9050.8125	15827.3	29305.25	57740.3636363636	27554.2142857143	2788.35294117647	24663.6666666667	15089.3333333333	8281.13333333333	41261.9333333333	14102.4705882353	4655.0625	22488.8666666667	14086.1764705882	22235.4285714286	54454.3333333333	58183.6666666667	12744.7142857143	38250	29687.2352941176	84202	12292.5833333333	32131.0588235294	10029.8571428571
K07065	0	0	0	0	0	0	0	0.0625	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.166666666666667	0	0.142857142857143	0	0	0	0	0
K07089	9423	6616.58333333333	7463.93333333333	1618	9559.57142857143	12383.375	2459.875	4329	26563.8571428571	10150.375	6536.3125	14948.3	9081.125	19637.3636363636	4613	1662.47058823529	5652.86666666667	36681.9166666667	9543.46666666667	30030.4	4841	7924.5	8499.13333333333	12102.5882352941	10235.8571428571	29413	16878.3333333333	2171.85714285714	13456.8571428571	12153.6470588235	22646.0833333333	4710.5	3474.70588235294	150.642857142857
K07213	58.2666666666667	54.25	108.333333333333	128.230769230769	46.5714285714286	35.625	12.4375	31.0625	47.8571428571429	23.25	24.125	42	49.5	122.545454545455	19.1428571428571	12.1176470588235	77	238.916666666667	25	38.0666666666667	28	42.8125	12.0666666666667	40.9411764705882	20.0714285714286	754.75	409.5	42.3571428571429	170.285714285714	58.4117647058824	193	75.0833333333333	66.6470588235294	6.07142857142857
K07452	159.4	336.916666666667	559.533333333333	42.3846153846154	476.857142857143	188.6875	152.5	359.8125	182.571428571429	314.875	288.1875	498.9	393.9375	144.727272727273	462.285714285714	14.5882352941176	182.2	219.083333333333	111.333333333333	168.266666666667	184.823529411765	53.1875	119.466666666667	355.823529411765	1549.85714285714	886.5	573	283.071428571429	820.428571428571	160.058823529412	388.083333333333	83.3333333333333	57.3529411764706	8.14285714285714
K07484	11579.8666666667	9772.91666666667	10829.4	17449.4615384615	16605.7142857143	9973.4375	8155.25	7193.875	13888.0714285714	10168	8437.0625	8336.3	6881.5	22842.6363636364	5206.5	1455.29411764706	19558.2	5461.83333333333	9560.86666666667	12465.6666666667	7652.17647058824	4026.75	10525.1333333333	9959.41176470588	11999.7857142857	28200.5	35524.3333333333	8406.5	11259.5714285714	11450.2941176471	12173.5833333333	11222.8333333333	12681.4705882353	4931.07142857143
K07496	3224.46666666667	3784.25	3874.86666666667	8052.76923076923	6787.14285714286	1409.8125	3496.4375	2063.875	4094	1893.0625	2272.875	4585.7	2604.8125	4620.36363636364	2413.71428571429	305.882352941176	5358.53333333333	1690.91666666667	845.2	1800.13333333333	2306.47058823529	846.625	3517.93333333333	3265.94117647059	11858.2857142857	10862.5833333333	10431.6666666667	3433.21428571429	4330.64285714286	3006.47058823529	4398.5	1621.75	5007.17647058824	2401.5
K07498	0	0	0.0666666666666667	1	0	0.0625	0.1875	0.375	0.357142857142857	0	0	0.2	0.875	0.272727272727273	0.214285714285714	0.411764705882353	0.133333333333333	0.0833333333333333	1.26666666666667	0.0666666666666667	0.235294117647059	0	0	0.117647058823529	0.0714285714285714	0	0	0.0714285714285714	0.428571428571429	0	0.166666666666667	0	0.411764705882353	0.0714285714285714
K07504	4.6	1	1.8	2.07692307692308	9.57142857142857	1.5625	0.125	1.1875	4.57142857142857	4.625	1.9375	3.5	10.75	4.36363636363636	1.78571428571429	3.23529411764706	2.6	3.08333333333333	1.33333333333333	3	4.11764705882353	2.1875	1.73333333333333	15.1176470588235	0.214285714285714	16.5	18.5	5.21428571428571	3.35714285714286	1.64705882352941	3.08333333333333	7.25	1.52941176470588	0.0714285714285714
K07577	0.133333333333333	0	0.133333333333333	0.0769230769230769	4.71428571428571	0.5	0.9375	0	0.214285714285714	0.0625	0.125	0.3	4.875	0.454545454545455	0	0.764705882352941	0	446.083333333333	0.533333333333333	0	0.352941176470588	0	0.4	0	0.142857142857143	0.0833333333333333	428.5	0.642857142857143	0.857142857142857	0.411764705882353	0	0.416666666666667	2.05882352941176	0.142857142857143
K07729	5758.2	5785.66666666667	7013.93333333333	9728.23076923077	12154.1428571429	7245.1875	5508.8125	6447.375	6512.07142857143	7339.75	8059.3125	4131.5	4491.0625	10673.0909090909	4110.85714285714	1334.05882352941	6683.13333333333	3934.83333333333	7014.33333333333	4054.26666666667	2832.52941176471	1634.875	5680.13333333333	5382.47058823529	4744.42857142857	18166	24943.6666666667	6737.42857142857	8403.78571428571	5756.17647058824	10182.25	9320.75	8886.29411764706	2499.07142857143
K08981	131.4	130.5	279.333333333333	104	138.285714285714	79.5	29.375	214	53.5714285714286	137.125	121.8125	144.3	187.5625	200.181818181818	328.285714285714	9.05882352941176	139.4	340	83.1333333333333	96.2666666666667	98.9411764705882	40.625	9.73333333333333	99.9411764705882	71.4285714285714	1336.83333333333	635.5	138.642857142857	434.714285714286	174.823529411765	456.416666666667	35.3333333333333	22.8823529411765	7.14285714285714
K08982	1.26666666666667	1.5	1.4	0.307692307692308	5	3.8125	0.0625	0.9375	3.5	4.875	0.1875	47.6	2.9375	0.818181818181818	0.642857142857143	0.0588235294117647	0	4.08333333333333	2.06666666666667	3.26666666666667	4	1.5	0.333333333333333	2.52941176470588	0.357142857142857	5.91666666666667	3.33333333333333	0.142857142857143	2.71428571428571	0.176470588235294	2.75	0.0833333333333333	1.52941176470588	0.214285714285714
K09167	84.8666666666667	88.75	235.733333333333	14.5384615384615	99.1428571428571	59.9375	24.6875	191.9375	21.8571428571429	128.25	102.9375	115.3	182.0625	85.1818181818182	319.857142857143	5.05882352941176	107.2	331.666666666667	80.2	63.5333333333333	79.2352941176471	1.4375	4.33333333333333	76.4705882352941	59	614	573.833333333333	132.214285714286	354.357142857143	121.176470588235	288.083333333333	15.4166666666667	11.6470588235294	3.85714285714286
K09744	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0	0	0	0	0	0
K10725	0	0	0	0	0	0	0	0	0	0	0	0	1.125	0.363636363636364	0	0.117647058823529	0	443.666666666667	0.533333333333333	0	0.117647058823529	0.0625	0	0	0	0	428.333333333333	0	0	0	0	0	1.41176470588235	0
K13525	116	0.333333333333333	0.266666666666667	0	6.85714285714286	0.0625	0	0.125	0	0	0	0	1.125	0.363636363636364	0	0.117647058823529	0.0666666666666667	444.75	0.6	0.0666666666666667	0.529411764705882	0.0625	0	0	0.142857142857143	0.333333333333333	428.333333333333	0	2.14285714285714	0	0	18.1666666666667	1.41176470588235	0
K17686	1530.8	787.583333333333	1046.46666666667	88.7692307692308	678.571428571429	280.1875	48.3125	236.125	531.428571428571	277.0625	128.875	1480.1	372.125	1137.36363636364	1670.71428571429	23.4117647058824	163.666666666667	895.25	1024	114.266666666667	566.941176470588	66.375	1986.06666666667	1063.41176470588	346.357142857143	726.583333333333	1364.83333333333	228.142857142857	647.071428571429	475.411764705882	500.333333333333	420.583333333333	72.7058823529412	12.6428571428571
K18118	1.46666666666667	0.5	1.93333333333333	0.769230769230769	1.85714285714286	2.25	0.3125	0.3125	2.14285714285714	1.1875	1.375	3.4	2.5625	1.27272727272727	1.28571428571429	5.11764705882353	0.333333333333333	3.83333333333333	0.8	1.26666666666667	2	0.6875	1.4	0.705882352941177	0.428571428571429	3.33333333333333	4.66666666666667	0.785714285714286	1.21428571428571	1.82352941176471	2.08333333333333	0.916666666666667	2.41176470588235	1.21428571428571
K00014	16290	38379	10771.2666666667	17443.2307692308	19788.7142857143	24336.9375	9917.375	6830.75	33749.5714285714	17514.375	8865.375	20305.9	22003.5625	43252.8181818182	15915.0714285714	2656.88235294118	15237.2666666667	41660.3333333333	10147.0666666667	46224.8666666667	8911.70588235294	9357.25	16259.6666666667	16103.4117647059	17543.0714285714	52056.1666666667	36764.1666666667	7221.71428571429	29419	24402.1764705882	59337.3333333333	6833.08333333333	18490.8823529412	4980.14285714286
K00015	0	0.75	0	0	0	0.125	0	0.375	0.714285714285714	0	0	1.1	3.125	0.909090909090909	0.0714285714285714	0	0.866666666666667	0.833333333333333	0.0666666666666667	0.0666666666666667	0.647058823529412	0	0	0	1.07142857142857	0.25	2.16666666666667	0	0.571428571428571	0	0.25	0.416666666666667	0.588235294117647	0
K00027	2902.2	2137.75	1876.93333333333	7891.07692307692	4340.71428571429	596.125	2635.75	1089.1875	3022.21428571429	736.375	1111.1875	2014.8	1371.375	4273.09090909091	1608.5	261.352941176471	4925.06666666667	1290.5	720.333333333333	1134.53333333333	1637.11764705882	498.25	2770.13333333333	1430.64705882353	1505.21428571429	9565.16666666667	9620	2581.28571428571	1547.14285714286	2842.35294117647	4019.08333333333	1214	4727.47058823529	2375.35714285714
K00030	2	4.25	6.13333333333333	1.53846153846154	4	3.375	1.25	1.3125	1.35714285714286	0.4375	2.3125	1.9	5.5	1.63636363636364	1.71428571428571	1.64705882352941	1.2	225.25	2.26666666666667	1.46666666666667	3.29411764705882	0.625	1.53333333333333	2	1.71428571428571	7.75	223.333333333333	3.78571428571429	8.85714285714286	0.882352941176471	1.91666666666667	0.75	1.47058823529412	0.285714285714286
K00052	13986.7333333333	36413.8333333333	9640.2	9545.46153846154	15655.8571428571	23953.125	7387.0625	6211.25	31541.1428571429	17040.375	7965.875	18545.3	21561.4375	39048.1818181818	15109.0714285714	2515.52941176471	10548.8	42903.25	9619.53333333333	48263.8666666667	9912.58823529412	8837.6875	13632.3333333333	14887.1176470588	19487	43330.0833333333	31064	4947	28596.4285714286	22648.6470588235	62259.5833333333	7263.66666666667	13887.9411764706	2848.57142857143
K00053	11306.4	35199.4166666667	8658.33333333333	18507.5384615385	14133.1428571429	19436.9375	6158.0625	3862.6875	9575.64285714286	10571.375	3656.625	7907.6	14575.1875	29202.5454545455	25185.2857142857	3660.29411764706	9748.86666666667	9974.25	5254.46666666667	23772.5333333333	8700.05882352941	3922.625	12885.2	8108.35294117647	12479.5714285714	19937.25	34048.1666666667	4089.64285714286	19547.8571428571	16371.5294117647	44345.6666666667	11572.5833333333	12068.4705882353	3960.21428571429
K00054	0.0666666666666667	0	0	0.0769230769230769	2.42857142857143	0.4375	0.9375	0	0.214285714285714	0.0625	0.0625	0.2	3.125	0.272727272727273	0	0.588235294117647	0	2.66666666666667	0.733333333333333	0.266666666666667	0.411764705882353	0	0.266666666666667	0	0	0.0833333333333333	0.166666666666667	1.57142857142857	0	0.529411764705882	0	0.0833333333333333	0.764705882352941	0.142857142857143
