node_name	ntype
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_roasts	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_steaks_cutlets	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_NS_as_to_type	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cream_cheeses	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream	food_node
L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt	food_node
L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Beers_and_ales	food_node
L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Cocktails	food_node
L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Distilled_liquors	food_node
L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Wines	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Coffee	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Fruit_drinks	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Soft_drinks_carbonated	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Tea	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Sugars_and_sugarsugar_substitute_blends	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Syrups_honey_molasses_sweet_toppings	food_node
L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_bottled	food_node
L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_not_bottled	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes	food_node
L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetable_mixtures_cooked	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw	food_node
L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups	food_node
L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces	food_node
L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomatoes_raw	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_baked_and_boiled	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_fried	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Coconut_beverages	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds	food_node
L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs	food_node
L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats	food_node
L1_Fruits;L2_Fruit_juices_and_nectars_excluding_citrus;L3_Fruit_juices_excluding_citrus	food_node
L1_Fruits;L2_Fruit_juices_and_nectars_excluding_citrus;L3_Vinegar	food_node
L1_Grain_Product;L2_Cereals_not_cooked_or_NS_as_to_cooked;L3_Cereal_grains_not_cooked	food_node
L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes	food_node
L1_Grain_Product;L2_Quick_breads;L3_Biscuits	food_node
L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers	food_node
L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Bacon_salt_pork	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cottage_cheeses	food_node
L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Jellies_jams_preserves	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_vegetable_soups	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles	food_node
L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomatoes_cooked	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_Potato_recipes	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_Potato_soups	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_chips_and_sticks	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_mashed_stuffed_puffs	food_node
L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Fat_free_salad_dressings	food_node
L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Frozen_plate_meals_with_grain_mixture_as_major_ingredient	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient	food_node
L1_Grain_Product;L2_Yeast;L3_Whole_wheat_breads_rolls	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_NFS	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Frozen_and_shelfstable_plate_meals_soups_and_gravies;L3_Frozen_or_shelfstable_plate_meals_with_meat_poultry_fish	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes	food_node
L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_baby_food	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_NFS	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_mixtures	food_node
L1_Grain_Product;L2_Yeast;L3_BreadrollsNFS	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Frozen_and_shelfstable_plate_meals_soups_and_gravies;L3_Soups_broths_extracts_from_meat_poultry_fish_base	food_node
L1_Sugars_Sweets_and_Beverages;L2_Formulated_nutrition_beverages_energy_drinks_sports_drinks_function;L3_	food_node
L1_Eggs;L2_Egg_mixtures;L3_Egg_sandwiches	food_node
L1_Grain_Product;L2_Yeast;L3_Other_breads	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid	food_node
L1_Sugars_Sweets_and_Beverages;L2_Formulated_nutrition_beverages_energy_drinks_sports_drinks_function;L3_Nutrition_powders	food_node
L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cobblers_eclairs_turnovers_other_pastries	food_node
L1_Grain_Product;L2_Quick_breads;L3_Other_quick_breads	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Squash_winter	food_node
L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_juices	food_node
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_two_or_more_fruits	food_node
L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_French_toast	food_node
L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Lamb_and_goat	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_Potato_salad	food_node
L1_Sugars_Sweets_and_Beverages;L2_Formulated_nutrition_beverages_energy_drinks_sports_drinks_function;L3_Nutrition_drinks	food_node
L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Pies_fruit_pies_pie_tarts	food_node
L1_Grain_Product;L2_Yeast;L3_Rye_breads_rolls	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Other_seafood	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Nonalcoholic_beers_wines_cocktails	food_node
L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Crepes	food_node
L1_Grain_Product;L2_Yeast;L3_Oat_breads	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Chewing_gums	food_node
L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Sweet_crackers	food_node
L1_Grain_Product;L2_Meat_substitutes_mainly_cereal_protein;L3_Meat_substitutes_mainly_cereal_protein	food_node
L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_mixtures	food_node
L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_soups	food_node
L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Rice_flour_cakes	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Lamb_NFS	food_node
L1_Vegetables;L2_Vegetables_with_meat_poultry_fish;L3_Other_vegetable_mixtures	food_node
L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Crackers_NS_as_to_type	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Other_beef_items_beef_bacon_dried_beef_pastrami	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Game	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Pumpkin	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_Puerto_Rican_starchy_vegetables	food_node
L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Low_sodium_crackers	food_node
L1_Fruits;L2_Fruit_juices_and_nectars_excluding_citrus;L3_Nectars	food_node
L1_Fruits;L2_Fruits_and_juices_baby_food;L3_Fruit_juice_and_fruit_juice_mixtures_baby	food_node
L1_Grain_Product;L2_Cereals_not_cooked_or_NS_as_to_cooked;L3_Cereal_NS_as_to_cooked	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_oxtails_neckbones_short_ribs_head	food_node
L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Coffee_cake_not_yeast	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Canadian_bacon	food_node
