	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs12	1.71142566595	1.47381396501	1.96382789034	1.87221513753	2.35283295304	1.76062362854	1.83468565808	1.89932027293	2.49467883859	1.55261163398	0.0	1.10130848297	1.95063135613	1.7869930451	2.12047021277	1.99548403984	2.33203055743	1.90503123822	2.50076464692	1.78736934408	2.23613917801	3.06543795999	0.985721436655	1.15486035146	1.74463041768	2.10039538917	2.10914122911	2.75762653212	1.77987428705	2.05717404349	2.15576513732	3.26842627849	1.9113177643	1.08244356754
MCTs13	1.26703298728	1.21360454111	1.81939840952	1.56541619083	2.15260995914	1.17831989909	1.4891162454	1.49672861725	2.12663726359	1.27743804274	1.10130848297	0.0	1.42523192217	1.35099047575	1.76201355966	1.753959162	2.21491445426	1.4311785539	2.27284289114	1.25002699635	1.83138992703	2.86889688906	1.05669443296	0.960317990137	1.29178924355	1.77144344651	1.89711913429	2.5649919606	1.43263491497	1.6958682487	1.81275953249	3.10762628311	1.56924563618	1.45629076893
MCTs14	1.56872535431	1.65823350897	2.05211911016	1.98439984163	2.24242713854	1.54263773919	1.80724986526	1.71689734058	2.14929292807	1.61722258895	1.95063135613	1.42523192217	0.0	1.49624191017	2.00273132914	2.10814842599	2.49510607023	1.59239258214	2.49429376464	1.5280121099	2.1390406853	2.55462982285	1.7348176221	1.56801344796	1.58041167322	2.02824489921	2.06067012928	2.15983610197	1.44109385008	1.84052664248	1.95320331004	2.61900483819	1.61419240048	2.33092416942
MCTs15	1.44909727413	1.46497142577	2.11525505612	1.78653842036	2.22836651946	1.46118434307	1.60140668176	1.79695142468	2.27530510735	1.49372951191	1.7869930451	1.35099047575	1.49624191017	0.0	1.90834512349	1.91161426186	2.32899125432	1.53756824302	2.40223421032	1.36826802463	2.08498323774	2.92293253026	1.66789383774	1.34592985126	1.52655743869	1.84576087089	1.8622435896	2.71987453187	1.60914469197	1.77142196342	1.70174520617	3.1037048664	1.46678395542	2.16626078845
MCTs16	1.73460910217	1.80292948587	2.08991364986	1.94758958903	2.44291662876	1.81059399717	1.65087701947	2.05632119735	2.61244376366	1.79159709236	2.12047021277	1.76201355966	2.00273132914	1.90834512349	0.0	2.00879703976	2.51274373971	2.04869362584	2.60435603613	1.72848569544	1.6276861258	3.14907440161	1.95517491643	1.66709624224	1.84939098718	2.29978452242	2.06546661261	2.9045720639	1.90374796744	2.06085423367	2.39990138151	3.23848759884	2.02197498593	2.27505120705
MCTs18	1.7100330822	1.72814643281	1.76933992289	1.62347875946	2.38036373604	1.73432402139	1.36036567983	1.99501249059	2.63992893597	1.73732972654	1.99548403984	1.753959162	2.10814842599	1.91161426186	2.00879703976	0.0	2.26889954445	2.10394873381	2.44723977491	1.66572344493	2.33939865081	3.12848776497	1.91397616836	1.65506857202	1.78748573973	2.18856473584	2.15606000517	2.83827859268	1.91727084446	2.10345743623	2.47003532098	3.31973542116	1.92411127871	2.16423610207
MCTs19	2.21934137552	2.25650407363	2.60860941813	2.22430808118	2.79559901255	2.27100073927	2.13584921409	2.45773346311	2.92771380271	2.11310346591	2.33203055743	2.21491445426	2.49510607023	2.32899125432	2.51274373971	2.26889954445	0.0	2.48944611809	2.83385462485	2.19335054043	2.66059600621	3.36944348238	2.3240790844	2.17752388938	2.28110481364	2.5748874881	2.6020930987	3.12080501344	2.10562483506	2.53872431013	2.64699471138	3.56168643054	2.32274715404	2.56622120811
MCTs20	1.6060946464	1.70100203329	2.16974838166	1.91824871275	2.34192800681	1.54581953725	1.76598142209	1.70842045235	1.33846252833	1.58993973361	1.90503123822	1.4311785539	1.59239258214	1.53756824302	2.04869362584	2.10394873381	2.48944611809	0.0	2.45449404843	1.4340898535	2.10823506121	2.92429333601	1.75848018656	1.53451273201	1.57799773259	1.8608736991	2.12048937185	2.7683130035	1.70854939316	1.85930399757	1.94366018725	3.24860935078	1.8709342347	2.19940112932
MCTs21	2.226036472	2.24878834999	2.70141303221	2.27837666054	2.82374573644	2.28604848829	2.25386567398	2.43086688758	2.94580044337	2.35452282748	2.50076464692	2.27284289114	2.49429376464	2.40223421032	2.60435603613	2.44723977491	2.83385462485	2.45449404843	0.0	2.27058088738	2.10120935862	3.28412645501	2.36863913	2.21456149459	2.30154470228	2.68659256633	2.66441609269	3.19270290164	2.37578047128	2.63120859976	2.86174358009	3.60226017117	2.40796095274	2.63375930949
MCTs22	1.15753991093	1.2417986868	1.80367868682	1.55690742183	2.19883720449	1.35891608428	1.09313847348	1.61012748146	2.23104626607	1.41595405855	1.78736934408	1.25002699635	1.5280121099	1.36826802463	1.72848569544	1.66572344493	2.19335054043	1.4340898535	2.27058088738	0.0	1.85384606188	2.9081069654	1.61516169209	1.24178581472	1.14801108528	1.8223245653	1.89059825555	2.54567295983	1.49521230217	1.7549686589	1.71495953485	3.11672786825	1.63240278586	2.04572235122
MCTs23	1.84922411956	1.92986015951	2.51760661787	2.09199737747	2.61549187453	1.88518860605	1.97453081955	1.9253098631	2.63668083234	1.97301551018	2.23613917801	1.83138992703	2.1390406853	2.08498323774	1.6276861258	2.33939865081	2.66059600621	2.10823506121	2.10120935862	1.85384606188	0.0	3.17812738145	2.10213753878	1.90069084954	1.8686074223	2.31639774871	2.46318771421	2.94327254108	2.09330788334	2.33711960639	2.56907855834	3.43362324862	2.18088589103	2.41618070939
MCTs24	2.88133538548	2.94354554627	3.21725647667	3.02706047466	3.27402827372	2.92035049865	2.97971325744	3.0547172468	3.26361264315	2.93156702605	3.06543795999	2.86889688906	2.55462982285	2.92293253026	3.14907440161	3.12848776497	3.36944348238	2.92429333601	3.28412645501	2.9081069654	3.17812738145	0.0	2.99339799317	2.85095507317	2.94099768971	3.12004955915	3.15967458977	2.24555354217	2.73566388437	3.10114514632	3.21904574988	2.39353246173	3.03006420865	3.2581641778
MCTs25	1.48009292734	1.24345422119	1.56723935152	1.66344068156	2.24233222748	1.60894789124	1.6554914189	1.63036126145	2.40396568056	1.60315571009	0.985721436655	1.05669443296	1.7348176221	1.66789383774	1.95517491643	1.91397616836	2.3240790844	1.75848018656	2.36863913	1.61516169209	2.10213753878	2.99339799317	0.0	0.970690094472	1.65695736001	2.04090818522	2.02720612933	2.70903030939	1.51778999282	1.95047471767	2.13250260859	3.18149117588	1.7453132828	1.08517195421
MCTs26	1.12820643296	1.12105010665	1.64591194528	1.43473830582	2.01854533647	1.30880796927	1.2946581754	1.55862746436	2.22699518871	1.31840497928	1.15486035146	0.960317990137	1.56801344796	1.34592985126	1.66709624224	1.65506857202	2.17752388938	1.53451273201	2.21456149459	1.24178581472	1.90069084954	2.85095507317	0.970690094472	0.0	1.32367613016	1.84841360585	1.72179800233	2.54874638102	1.4599896859	1.77578536314	1.99758456972	3.0093382601	1.41552532552	1.33308229335
MCTs27	1.26647130422	1.38196291799	2.01392893168	1.53707280864	2.15953690876	1.26113195882	1.37750678407	1.25176870121	2.29995716862	1.34725041064	1.74463041768	1.29178924355	1.58041167322	1.52655743869	1.84939098718	1.78748573973	2.28110481364	1.57799773259	2.30154470228	1.14801108528	1.8686074223	2.94099768971	1.65695736001	1.32367613016	0.0	1.86810916215	1.89885614889	2.5920549587	1.49693922381	1.81580207813	1.89378557995	3.13350043297	1.6637766704	2.10340000582
MCTs28	1.85904611074	1.87567961723	2.40504188408	2.07745784362	2.42122913091	1.91850008585	2.05538001225	2.13991491708	2.51790526186	1.90370565391	2.10039538917	1.77144344651	2.02824489921	1.84576087089	2.29978452242	2.18856473584	2.5748874881	1.8608736991	2.68659256633	1.8223245653	2.31639774871	3.12004955915	2.04090818522	1.84841360585	1.86810916215	0.0	2.08306772984	2.9130257071	1.91397598798	2.1554585043	2.15796881731	3.32734737422	2.06744051342	2.39991380836
MCTs29	1.78544888189	1.86054820078	2.22154198446	2.0261898535	2.21328769442	1.89850122475	1.97297098179	2.16978790867	2.64343910712	2.00553766549	2.10914122911	1.89711913429	2.06067012928	1.8622435896	2.06546661261	2.15606000517	2.6020930987	2.12048937185	2.66441609269	1.89059825555	2.46318771421	3.15967458977	2.02720612933	1.72179800233	1.89885614889	2.08306772984	0.0	2.85648049206	1.90378926681	2.31256215855	2.36315396914	3.1608705178	1.95392253471	2.45674832179
MCTs31	2.59357333621	2.5231637179	2.95300021812	2.74537460455	3.01072481036	2.64075997234	2.6845043569	2.69813394207	3.17417308908	2.61225143745	2.75762653212	2.5649919606	2.15983610197	2.71987453187	2.9045720639	2.83827859268	3.12080501344	2.7683130035	3.19270290164	2.54567295983	2.94327254108	2.24555354217	2.70903030939	2.54874638102	2.5920549587	2.9130257071	2.85648049206	0.0	2.39325856259	2.8949462417	2.98844672737	1.87660514519	2.7749363822	2.99106869177
MCTs32	1.3880582674	1.40476796416	1.90122541295	1.71523489011	2.05032075481	1.46409906108	1.69418158491	1.59044141082	2.3211821772	1.33356435042	1.77987428705	1.43263491497	1.44109385008	1.60914469197	1.90374796744	1.91727084446	2.10562483506	1.70854939316	2.37578047128	1.49521230217	2.09330788334	2.73566388437	1.51778999282	1.4599896859	1.49693922381	1.91397598798	1.90378926681	2.39325856259	0.0	1.93001375974	1.89619507114	2.83925724524	1.68669688835	2.14931795691
MCTs33	1.7969680517	1.83743387373	2.24207301871	2.05567365586	2.54151598871	1.82721073737	1.85271798032	2.04660611205	2.48396688101	1.6888351637	2.05717404349	1.6958682487	1.84052664248	1.77142196342	2.06085423367	2.10345743623	2.53872431013	1.85930399757	2.63120859976	1.7549686589	2.33711960639	3.10114514632	1.95047471767	1.77578536314	1.81580207813	2.1554585043	2.31256215855	2.8949462417	1.93001375974	0.0	2.06036155507	3.36053371902	2.01254808239	2.37437909769
MCTs34	1.97113087338	1.88062306696	2.40375429153	2.33675324546	2.61723904026	1.97679301645	2.24097694296	2.28566720841	2.55949030771	1.73762315059	2.15576513732	1.81275953249	1.95320331004	1.70174520617	2.39990138151	2.47003532098	2.64699471138	1.94366018725	2.86174358009	1.71495953485	2.56907855834	3.21904574988	2.13250260859	1.99758456972	1.89378557995	2.15796881731	2.36315396914	2.98844672737	1.89619507114	2.06036155507	0.0	3.40593025934	2.18196822192	2.63738867732
MCTs35	3.05657870086	3.14397288765	3.37488512069	3.22123714193	3.27109862228	3.14713836767	3.17747894956	3.26418974908	3.59037706202	3.14332690381	3.26842627849	3.10762628311	2.61900483819	3.1037048664	3.23848759884	3.31973542116	3.56168643054	3.24860935078	3.60226017117	3.11672786825	3.43362324862	2.39353246173	3.18149117588	3.0093382601	3.13350043297	3.32734737422	3.1608705178	1.87660514519	2.83925724524	3.36053371902	3.40593025934	0.0	3.13431697297	3.45385459655
MCTs36	1.57194487019	1.61806322058	2.14066224192	1.72093164224	2.26169885217	1.65692617348	1.60648364305	1.87698105445	2.46222486514	1.57521209449	1.9113177643	1.56924563618	1.61419240048	1.46678395542	2.02197498593	1.92411127871	2.32274715404	1.8709342347	2.40796095274	1.63240278586	2.18088589103	3.03006420865	1.7453132828	1.41552532552	1.6637766704	2.06744051342	1.95392253471	2.7749363822	1.68669688835	2.01254808239	2.18196822192	3.13431697297	0.0	2.17668678254
MCTs37	2.01578291411	1.67431718582	2.05576485835	1.94630282604	2.65357669622	2.04482101722	1.98645406533	2.15258734176	2.77900781889	2.05983055765	1.08244356754	1.45629076893	2.33092416942	2.16626078845	2.27505120705	2.16423610207	2.56622120811	2.19940112932	2.63375930949	2.04572235122	2.41618070939	3.2581641778	1.08517195421	1.33308229335	2.10340000582	2.39991380836	2.45674832179	2.99106869177	2.14931795691	2.37437909769	2.63738867732	3.45385459655	2.17668678254	0.0
