	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs15	0.714285714286	0.769230769231	0.773255813953	0.828947368421	0.703488372093	0.75974025974	0.751552795031	0.7375	0.770408163265	0.7125	0.0	0.858267716535	0.757763975155	0.783783783784	0.788888888889	0.669014084507	0.715976331361	0.78612716763	0.757763975155	0.813253012048	0.782894736842	0.801104972376	0.81884057971	0.798742138365	0.834482758621	0.793103448276	0.75138121547	0.755952380952	0.823529411765	0.798780487805	0.77245508982
MCTs16	0.860655737705	0.86013986014	0.824561403509	0.83908045977	0.850393700787	0.787234042553	0.872727272727	0.809523809524	0.861111111111	0.759615384615	0.858267716535	0.0	0.828571428571	0.870229007634	0.805084745763	0.845360824742	0.888888888889	0.853448275862	0.817307692308	0.878504672897	0.813186813187	0.823529411765	0.771428571429	0.86	0.820512820513	0.882352941176	0.871212121212	0.852173913043	0.893333333333	0.8	0.814814814815
MCTs18	0.689189189189	0.761363636364	0.714285714286	0.752	0.71974522293	0.709923664122	0.756944444444	0.732394366197	0.688622754491	0.722222222222	0.757763975155	0.828571428571	0.0	0.646666666667	0.710526315789	0.685039370079	0.673469387755	0.703448275862	0.772413793103	0.674242424242	0.716535433071	0.673469387755	0.805084745763	0.757352941176	0.8515625	0.712328767123	0.748466257669	0.808917197452	0.756756756757	0.713235294118	0.711267605634
MCTs19	0.741379310345	0.791044776119	0.790960451977	0.760273972603	0.744444444444	0.748387096774	0.827586206897	0.75	0.722513089005	0.78488372093	0.783783783784	0.870229007634	0.646666666667	0.0	0.785714285714	0.72	0.698224852071	0.796610169492	0.812865497076	0.74213836478	0.802547770701	0.728323699422	0.797101449275	0.817073170732	0.860927152318	0.768786127168	0.807291666667	0.828729281768	0.81884057971	0.73417721519	0.675159235669
MCTs20	0.707317073171	0.717391304348	0.737804878049	0.832214765101	0.790055248619	0.769736842105	0.737179487179	0.777777777778	0.732620320856	0.721518987342	0.788888888889	0.805084745763	0.710526315789	0.785714285714	0.0	0.75	0.701219512195	0.687898089172	0.74358974359	0.754838709677	0.751724137931	0.761627906977	0.822222222222	0.808917197452	0.846153846154	0.77380952381	0.678571428571	0.734567901235	0.844444444444	0.721854304636	0.694805194805
MCTs21	0.737931034483	0.817142857143	0.805369127517	0.781512605042	0.758169934641	0.704918032787	0.782608695652	0.775362318841	0.731707317073	0.699248120301	0.669014084507	0.845360824742	0.685039370079	0.72	0.75	0.0	0.731034482759	0.812080536913	0.653225806452	0.766917293233	0.743801652893	0.713286713287	0.73786407767	0.755905511811	0.80701754386	0.795918367347	0.746753246753	0.751773049645	0.824074074074	0.757575757576	0.666666666667
MCTs22	0.689440993789	0.756613756614	0.72049689441	0.79020979021	0.802197802198	0.776315789474	0.74358974359	0.783950617284	0.703296703297	0.751552795031	0.715976331361	0.888888888889	0.673469387755	0.698224852071	0.701219512195	0.731034482759	0.0	0.710691823899	0.741935483871	0.684931506849	0.723404255319	0.745562130178	0.812030075188	0.734693877551	0.853146853147	0.726708074534	0.758426966292	0.778443113772	0.807692307692	0.792452830189	0.726114649682
MCTs23	0.732919254658	0.774193548387	0.748427672956	0.855172413793	0.766081871345	0.790540540541	0.74	0.766233766234	0.78835978836	0.732026143791	0.78612716763	0.853448275862	0.703448275862	0.796610169492	0.687898089172	0.812080536913	0.710691823899	0.0	0.794871794872	0.774834437086	0.746376811594	0.651315789474	0.881481481481	0.814569536424	0.86231884058	0.7625	0.710843373494	0.806060606061	0.878787878788	0.798701298701	0.786163522013
MCTs24	0.748387096774	0.821621621622	0.772727272727	0.844444444444	0.803571428571	0.834482758621	0.78231292517	0.783783783784	0.741379310345	0.739726027397	0.757763975155	0.817307692308	0.772413793103	0.812865497076	0.74358974359	0.653225806452	0.741935483871	0.794871794872	0.0	0.758865248227	0.774436090226	0.77358490566	0.741071428571	0.80985915493	0.842519685039	0.802547770701	0.732919254658	0.744966442953	0.820512820513	0.833333333333	0.755102040816
MCTs25	0.767741935484	0.735294117647	0.78431372549	0.756097560976	0.792682926829	0.822695035461	0.810810810811	0.787671232877	0.721893491124	0.751724137931	0.813253012048	0.878504672897	0.674242424242	0.74213836478	0.754838709677	0.766917293233	0.684931506849	0.774834437086	0.758865248227	0.0	0.759689922481	0.753246753247	0.859504132231	0.805755395683	0.900763358779	0.732876712329	0.74375	0.805194805195	0.826086956522	0.753623188406	0.75
MCTs26	0.721428571429	0.73125	0.765957446809	0.763157894737	0.792207792208	0.758064516129	0.757575757576	0.821428571429	0.716981132075	0.792857142857	0.782894736842	0.813186813187	0.716535433071	0.802547770701	0.751724137931	0.743801652893	0.723404255319	0.746376811594	0.774436090226	0.759689922481	0.0	0.732394366197	0.811320754717	0.768	0.742857142857	0.755395683453	0.756578947368	0.797202797203	0.77	0.730158730159	0.782608695652
MCTs27	0.697530864198	0.75	0.751515151515	0.823129251701	0.702380952381	0.71724137931	0.767295597484	0.745222929936	0.696132596685	0.694805194805	0.801104972376	0.823529411765	0.673469387755	0.728323699422	0.761627906977	0.713286713287	0.745562130178	0.651315789474	0.77358490566	0.753246753247	0.732394366197	0.0	0.855072463768	0.776315789474	0.811594202899	0.75	0.7	0.725	0.851851851852	0.69387755102	0.757763975155
MCTs28	0.810606060606	0.847133757962	0.8125	0.773195876289	0.836879432624	0.821428571429	0.816666666667	0.723214285714	0.802631578947	0.754237288136	0.81884057971	0.771428571429	0.805084745763	0.797101449275	0.822222222222	0.73786407767	0.812030075188	0.881481481481	0.741071428571	0.859504132231	0.811320754717	0.855072463768	0.0	0.810810810811	0.76404494382	0.847328244275	0.815602836879	0.854961832061	0.768292682927	0.830508474576	0.762711864407
MCTs29	0.814102564103	0.798850574713	0.783783783784	0.833333333333	0.843373493976	0.840579710145	0.75	0.852348993289	0.764705882353	0.793103448276	0.798742138365	0.86	0.757352941176	0.817073170732	0.808917197452	0.755905511811	0.734693877551	0.814569536424	0.80985915493	0.805755395683	0.768	0.776315789474	0.810810810811	0.0	0.840336134454	0.739436619718	0.839285714286	0.772413793103	0.805555555556	0.805755395683	0.8
MCTs31	0.843971631206	0.845679012346	0.838235294118	0.809523809524	0.819444444444	0.8	0.816	0.81746031746	0.802547770701	0.823076923077	0.834482758621	0.820512820513	0.8515625	0.860927152318	0.846153846154	0.80701754386	0.853146853147	0.86231884058	0.842519685039	0.900763358779	0.742857142857	0.811594202899	0.76404494382	0.840336134454	0.0	0.870503597122	0.815068493151	0.818181818182	0.811111111111	0.8	0.8125
MCTs32	0.692307692308	0.787234042553	0.75625	0.805755395683	0.787356321839	0.790540540541	0.756578947368	0.766233766234	0.720670391061	0.75641025641	0.793103448276	0.882352941176	0.712328767123	0.768786127168	0.77380952381	0.795918367347	0.726708074534	0.7625	0.802547770701	0.732876712329	0.755395683453	0.75	0.847328244275	0.739436619718	0.870503597122	0.0	0.790960451977	0.791411042945	0.816	0.766666666667	0.770700636943
MCTs33	0.791208791209	0.742268041237	0.735294117647	0.81045751634	0.731843575419	0.803680981595	0.779761904762	0.751515151515	0.696808510638	0.734939759036	0.75138121547	0.871212121212	0.748466257669	0.807291666667	0.678571428571	0.746753246753	0.758426966292	0.710843373494	0.732919254658	0.74375	0.756578947368	0.7	0.815602836879	0.839285714286	0.815068493151	0.790960451977	0.0	0.607843137255	0.776119402985	0.781818181818	0.763313609467
MCTs34	0.833333333333	0.786096256684	0.807228915663	0.9	0.75	0.813333333333	0.746666666667	0.796178343949	0.780748663102	0.815950920245	0.755952380952	0.852173913043	0.808917197452	0.828729281768	0.734567901235	0.751773049645	0.778443113772	0.806060606061	0.744966442953	0.805194805195	0.797202797203	0.725	0.854961832061	0.772413793103	0.818181818182	0.791411042945	0.607843137255	0.0	0.860465116279	0.842767295597	0.792452830189
MCTs35	0.806201550388	0.866242038217	0.81746031746	0.778947368421	0.807407407407	0.897435897436	0.831932773109	0.803418803419	0.806666666667	0.809917355372	0.823529411765	0.893333333333	0.756756756757	0.81884057971	0.844444444444	0.824074074074	0.807692307692	0.878787878788	0.820512820513	0.826086956522	0.77	0.851851851852	0.768292682927	0.805555555556	0.811111111111	0.816	0.776119402985	0.860465116279	0.0	0.826086956522	0.808333333333
MCTs36	0.735099337748	0.785310734463	0.71724137931	0.795275590551	0.770186335404	0.761194029851	0.834437086093	0.795918367347	0.706586826347	0.734265734266	0.798780487805	0.8	0.713235294118	0.73417721519	0.721854304636	0.757575757576	0.792452830189	0.798701298701	0.833333333333	0.753623188406	0.730158730159	0.69387755102	0.830508474576	0.805755395683	0.8	0.766666666667	0.781818181818	0.842767295597	0.826086956522	0.0	0.741258741259
MCTs37	0.75625	0.732954545455	0.748387096774	0.751937984496	0.728395061728	0.720588235294	0.820512820513	0.678571428571	0.741573033708	0.669014084507	0.77245508982	0.814814814815	0.711267605634	0.675159235669	0.694805194805	0.666666666667	0.726114649682	0.786163522013	0.755102040816	0.75	0.782608695652	0.757763975155	0.762711864407	0.8	0.8125	0.770700636943	0.763313609467	0.792452830189	0.808333333333	0.741258741259	0.0
