#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Lentils dry cooked fat added in cooking	0	0	0	0	0	8.64705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64705882352941	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Lentils_dry_cooked_fat_added_in_cooking
Lentils dry cooked fat not added in cooking	0	0	0	0	0	33.7058823529412	16.8529411764706	0	0	0	0	0	0	2.80882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Lentils_dry_cooked_fat_not_added_in_cooking
Chicken meatless breaded fried	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7058823529412	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Chicken_meatless_breaded_fried
Tofu and vegetables including carrots broccoli andor dark green leafy vegetables no potatoes with soy based sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38235294117647	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Tofu_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_vegetables_no_potatoes_with_soy_based_sauce_mixture_
Vegetarian burger or patty meatless no bun	6.17647058823529	0	0	0	0	10.3676470588235	12.3529411764706	0	0	0	0	0	0	0	0	2.05882352941176	5.66176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Vegetarian_burger_or_patty_meatless_no_bun
Vegetarian pot pie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Vegetarian_pot_pie
Garbanzo bean or chickpea soup home recipe canned or ready to serve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8823529411765	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Garbanzo_bean_or_chickpea_soup_home_recipe_canned_or_ready_to_serve
Lentil soup home recipe canned or ready to serve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5882352941176	0	0	0	14.5882352941176	0	0	29.1764705882353	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Lentil_soup_home_recipe_canned_or_ready_to_serve
Soybean soup miso broth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.7058823529412	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Soybean_soup_miso_broth
Split pea soup	0	23.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Split_pea_soup
Hoisin sauce	1.54494117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Hoisin_sauce
Soy sauce	0	0.66459375	0	0	0	1.563	0	0	0.9375	0	0	0.941176470588235	0	0	2.814	0	1.875	0	0	0.156	0.9375	0	0	0	1.719	0	0	0	0	0.6255	3.438	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Soy_sauce
Soy sauce reduced sodium	0	0	0	0	0	0	0	0	0	0	0	0.9375	0	0	0	3.438	0	0	0	0	0	0	0	0	0	0	0	2.82352941176471	3.75	0.9375	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Soy_sauce_reduced_sodium
Soybean curd	0	0	0	0	0	29.1764705882353	0	0	0	0	0	0	0	0	18.2352941176471	0	3.52941176470588	0	0	0	0	7.29411764705882	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Soybean_curd
Teriyaki sauce	0	0	0	0	1.41289411764706	0	0	0	0.352376470588235	0	0	0	0	0	0	1.76527058823529	0.352376470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Teriyaki_sauce
Soybean curd deep fried	0	0	0	0	0	13.3411764705882	3.33529411764706	0	0	0	0	0	0	0	0	0	3.33529411764706	0	0	0	0	11.6735294117647	0	0	0	15.946875	0	6.67058823529412	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Soybean_curd_fried;Soybean_curd_deep_fried
Textured vegetable protein dry	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Textured_vegetable_protein;L5_;Textured_vegetable_protein_dry
Coconut milk liquid expressed from grated coconut meat water added 	0	3.75	0	0	0	38.8235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76470588235294	0	0	0	0	0	0	0	0	14.1176470588235	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Coconut_beverages;L4_;L5_;Coconut_milk_liquid_expressed_from_grated_coconut_meat_water_added_
Coconut water canned or bottled	0	0	12.7058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Coconut_beverages;L4_;L5_;Coconut_water_canned_or_bottled
Almond butter	0	0	4.23529411764706	0	0	2.82352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76470588235294	0	1.41176470588235	0	0	0	19.4509176470588	0	0	10.8235294117647	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Almond_butter;Almond_butter
Peanut butter	12.2352941176471	0	0	2.28571428571429	8.94117647058824	16.4705882352941	0	0	6.58823529411765	0	0	0	2.35294117647059	0	0.941176470588235	0	0	0	0	12.7058823529412	1.41176470588235	3.29411764705882	3.29411764705882	0	8.1568	0	0.941176470588235	0	3.76470588235294	5.17647058823529	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter
Peanut butter low sodium	0	0	0	0	0	7.05882352941176	0	5.64705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter_low_sodium
Peanut butter reduced fat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.0586823529412	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter_reduced_fat
Peanut butter reduced sodium and reduced sugar	0	0	6.58823529411765	0	0	0	0	4.70588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941176470588235	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter_reduced_sodium_and_reduced_sugar
Peanut sauce	1.66911764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_sauce_or_gravy;Peanut_sauce
Nut mixture with dried fruit and seeds	0	0	0	0	0	0	0	0	0	0	0	0	31.9117647058824	0	0	19.5588235294118	0	0	4.11764705882353	0	0	0	0	0	6.17647058823529	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_mixtures;L4_;L5_;Nut_mixture_with_dried_fruit_and_seeds
Nut mixture with dried fruit seeds and chocolate	0	0	0	20	0	0	0	4.11764705882353	0	0	0	0	3.08823529411765	0	0	0	0	0	13.3823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_mixtures;L4_;L5_;Nut_mixture_with_dried_fruit_seeds_and_chocolate
Mixed nuts dry roasted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.84375	0	0	0	0	0	6.04411764705882	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_dry_roasted
Mixed nuts honey roasted with peanuts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26470588235294	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_honey_roasted_with_peanuts
Mixed nuts NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_NFS
Mixed nuts roasted with peanuts	0	0	0	0	0	18.7941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13235294117647	0	4.17647058823529	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_roasted_with_peanuts
Peanuts boiled	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.661764705882353	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_boiled
Peanuts dry roasted salted	0	0	0	0	6.44117647058824	0	0	0	0	0	0	0	0.536764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_dry_roasted_salted
Peanuts dry roasted without salt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_dry_roasted_without_salt
Peanuts honey roasted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_honey_roasted
Peanuts NFS	0.264705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_NFS
Peanuts roasted salted	0	0	0	0	0	0	2.11764705882353	0	0	0	0	0	0	0	0	1.05882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11764705882353	0.264705882352941	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_roasted_salted
Peanuts roasted without salt	0	0	0	0	0	0	31.1323529411765	0	0	0	0	0	0	0	0	0	2.14705882352941	0	0	0	0	0	0.773294117647059	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_roasted_without_salt
Pecans	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45588235294118	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Pecans;Pecans
Pine nuts Pignolias 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48897058823529	0	0	0	0	0	0	0.496323529411765	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Pine_nuts;Pine_nuts_Pignolias_
Pistachio nuts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423529411764706	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Pistachio_nuts;Pistachio_nuts
Walnuts	0	1.875	7.94117647058824	0	0	1.76470588235294	0	0	0	0	0	0	3.41176470588235	5.88235294117647	0	0	0	0	1.32352941176471	0.441176470588235	0	0.441176470588235	0.662117647058824	0	1.17647058823529	0	0	0.882352941176471	0	0	0	0	0	7.08823529411765	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Walnuts;Walnuts
Almonds NFS	0	0.8266125	3.3699	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85151764705882	0	0	1.55514705882353	0	0	0	0	0	0	0	0.777988235294118	0.0378555882352941	0	0	0	0	1.55514705882353	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds_NFS;Almonds_NFS
