#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Pinto calico or red Mexican beans dry cooked fat added in cooking	0	0	0	NA	0	0	2.69352142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.5481714285714	0	24.2416928571429	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_Pinto_calico_or_red_Mexican_beans;Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_added_in_cooking
Pinto calico or red Mexican beans dry cooked fat not added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92494285714286	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_Pinto_calico_or_red_Mexican_beans;Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking
Pinto calico or red Mexican beans dry cooked NS as to fat added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_Pinto_calico_or_red_Mexican_beans;Pinto_calico_or_red_Mexican_beans_dry_cooked_NS_as_to_fat_added_in_cooking
Red kidney beans dry cooked fat not added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0554	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_Red_kidney_beans;Red_kidney_beans_dry_cooked_fat_not_added_in_cooking
Red kidney beans dry cooked NS as to fat added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_Red_kidney_beans;Red_kidney_beans_dry_cooked_NS_as_to_fat_added_in_cooking
Beans dry cooked NS as to type and as to fat added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_White_or_NS;Beans_dry_cooked_NS_as_to_type_and_as_to_fat_added_in_cooking
Beans dry cooked NS as to type fat not added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_White_or_NS;Beans_dry_cooked_NS_as_to_type_fat_not_added_in_cooking
White beans dry cooked fat added in cooking	0	0	0	NA	0	0	0	0	0	0	0	5.43214285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_White_or_NS;White_beans_dry_cooked_fat_added_in_cooking
White beans dry cooked fat added in cooking W BUTTER NFS	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans;L4_Beans_NS_to_type;L5_White_or_NS;White_beans_dry_cooked_fat_added_in_cooking_W_BUTTER_NFS
Chickpeas dry cooked fat added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88844285714286	23.5537714285714	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Chickpeas_dry_cooked_fat_added_in_cooking
Chickpeas dry cooked fat not added in cooking	0	0	0	NA	0	7.79644285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5928857142857	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Chickpeas_dry_cooked_fat_not_added_in_cooking
Chickpeas dry cooked NS as to fat added in cooking	0	0	0	NA	0	0	0	0	0	0	0	2.94422142857143	0	0	0	0	5.88844285714286	0	0	2.94422142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88844285714286	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Chickpeas_dry_cooked_NS_as_to_fat_added_in_cooking
Lentils dry cooked fat added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3941	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Lentils_dry_cooked_fat_added_in_cooking
Lentils dry cooked fat not added in cooking	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Lentils_dry_cooked_fat_not_added_in_cooking
Chicken meatless breaded fried	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4413714285714	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Chicken_meatless_breaded_fried
Tofu and vegetables including carrots broccoli andor dark green leafy vegetables no potatoes with soy based sauce mixture 	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5668	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Tofu_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_vegetables_no_potatoes_with_soy_based_sauce_mixture_
Vegetarian burger or patty meatless no bun	5.8185	0	0	NA	0	0	11.637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Vegetarian_burger_or_patty_meatless_no_bun
Vegetarian pot pie	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	6.46787857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Meat_substitutes_mainly_legume_protein;L4_;L5_;Vegetarian_pot_pie
Garbanzo bean or chickpea soup home recipe canned or ready to serve	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23825714285714	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Garbanzo_bean_or_chickpea_soup_home_recipe_canned_or_ready_to_serve
Lentil soup home recipe canned or ready to serve	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39577142857143	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Lentil_soup_home_recipe_canned_or_ready_to_serve
Soybean soup miso broth	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Soybean_soup_miso_broth
Split pea soup	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soups_with_legumes_as_major_ingredient;L4_;L5_;Split_pea_soup
Hoisin sauce	2.09249042857143	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Hoisin_sauce
Soy sauce	0	0.511294166666667	0	NA	0	0	0	0	0.656852714285714	0	0	0	0	0	0.438252142857143	0	1.31370528571429	0	0	0	0	0	0	0	0.438252142857143	0	0	0	0	0.438252142857143	0.438252142857143	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Soy_sauce
Soy sauce reduced sodium	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1.69802671428571	0	0	0	0	0	0	0	0	0	0	0	1.70468571428571	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Soy_sauce_reduced_sodium
Soybean curd	0	0	0	NA	0	5.642	0	0	0	0	0	0	0	0	5.642	0	1.092	0	0	0	0	2.2568	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Soybean_curd
Teriyaki sauce	0	0	0	NA	1.10865771428571	0	0	0	0.276499714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Teriyaki_sauce
Soybean curd deep fried	0	0	0	NA	0	16.03152	4.00788	0	0	0	0	0	0	0	0	0	2.00394	0	0	0	0	2.00394	0	0	0	2.33793	0	8.01576	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Soybean_curd_fried;Soybean_curd_deep_fried
Textured vegetable protein dry	0	0	0	NA	0	0	1.12625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Textured_vegetable_protein;L5_;Textured_vegetable_protein_dry
Coconut milk liquid expressed from grated coconut meat water added 	0	3.238	0	NA	0	11.1017142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1017142857143	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Coconut_beverages;L4_;L5_;Coconut_milk_liquid_expressed_from_grated_coconut_meat_water_added_
Coconut water canned or bottled	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Coconut_beverages;L4_;L5_;Coconut_water_canned_or_bottled
Almond butter	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62057142857143	0	0	0	0	0	21.3581714285714	0	0	14.6134857142857	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Almond_butter;Almond_butter
Peanut butter	11.2217142857143	0	0	NA	16.8325714285714	24.6877714285714	0	0	6.73302857142857	0	0	0	0	0	0	0	0	0	0	13.4660571428571	0	0	4.48868571428571	0	5.98476471428571	0	2.24434285714286	0	8.97737142857143	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter
Peanut butter low sodium	0	0	0	NA	0	0	0	6.73302857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter_low_sodium
Peanut butter reduced fat	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.180402	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter_reduced_fat
Peanut butter reduced sodium and reduced sugar	0	0	15.824	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_butter;Peanut_butter_reduced_sodium_and_reduced_sugar
Peanut sauce	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_butters;L4_Nut_butters;L5_Peanut_sauce_or_gravy;Peanut_sauce
Nut mixture with dried fruit and seeds	0	0	0	NA	0	0	0	0	0	0	0	0	23.5225	0	0	0	0	0	9.409	0	0	0	0	0	4.7045	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_mixtures;L4_;L5_;Nut_mixture_with_dried_fruit_and_seeds
Nut mixture with dried fruit seeds and chocolate	0	0	0	NA	0	0	0	0	0	0	0	0	7.005	0	0	0	0	0	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_mixtures;L4_;L5_;Nut_mixture_with_dried_fruit_seeds_and_chocolate
Mixed nuts dry roasted	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2168746666667	0	0	0	0	0	14.4216964285714	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_dry_roasted
Mixed nuts honey roasted with peanuts	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_honey_roasted_with_peanuts
Mixed nuts NFS	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23882314285714	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_NFS
Mixed nuts roasted with peanuts	0	0	0	NA	0	12.4148571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	7.44891428571429	0	9.93188571428571	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Mixed_nuts_NFS;Mixed_nuts_roasted_with_peanuts
Peanuts boiled	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_boiled
Peanuts dry roasted salted	0	0	0	NA	0	0	0	0	0	0	0	0	1.283366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_dry_roasted_salted
Peanuts dry roasted without salt	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.283366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_dry_roasted_without_salt
Peanuts honey roasted	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68908571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_honey_roasted
Peanuts NFS	0.633021428571429	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_NFS
Peanuts roasted salted	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06828571428571	0.633535714285714	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_roasted_salted
Peanuts roasted without salt	0	0	0	NA	0	0	38.5400892857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.850769	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_roasted_without_salt
Pecans	0	0	0	NA	0	0	0	0	0	0	0	0	0	3.41125714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70562857142857	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Pecans;Pecans
Pine nuts Pignolias 	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Pine_nuts;Pine_nuts_Pignolias_
Pistachio nuts	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01005714285714	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Pistachio_nuts;Pistachio_nuts
Walnuts	0	1.199125	0	NA	0	4.11128571428571	0	0	0	0	0	0	3.8372	0	0	0	0	0	3.08346428571429	1.02782142857143	0	0	0	0	0	0	0	2.05564285714286	0	0	0	0	0	11.03195	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Walnuts;Walnuts
Almonds NFS	0	2.15117633333333	2.45717671428571	NA	0	0	0	0	0	0	0	0	0	0	0	0	2.45717671428571	0	0	3.68576514285714	0	0	0	0	0	0	0	0	0.0897194285714286	0	0	0	0	3.68576514285714	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds_NFS;Almonds_NFS
Nuts nfs	0	0	7.47401785714286	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds_NFS;Nuts_nfs
Almonds dry roasted assume salted 	0	0	0	NA	20.7097342857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.61958571428572	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds;Almonds_dry_roasted_assume_salted_
